Date,aapl,ibm,csco,msft
08-07-08,179.549997,123.879997,22.879999,25.85
09-07-08,174.249996,120.400002,21.58,25.23
10-07-08,176.629997,123.18,22.129999,25.450001
11-07-08,172.579998,122.120003,21.82,25.25
14-07-08,173.880001,121.540001,21.299999,25.15
15-07-08,169.639997,123.199997,21.040001,26.15
16-07-08,172.810003,125.940002,21.1,27.26
17-07-08,171.809994,126.519997,21.52,27.52
18-07-08,165.150002,129.889999,21.66,25.860001
21-07-08,166.290001,128.660004,21.84,25.639999
22-07-08,162.019997,130,21.9,25.799999
23-07-08,166.26,129.520004,22.17,26.43
24-07-08,159.029995,130,21.76,25.440001
25-07-08,162.119999,128.529999,22.43,26.16
28-07-08,154.399996,126.25,21.98,25.5
29-07-08,157.080004,127.660004,22.42,26.110001
30-07-08,159.880001,128.860001,22.17,26.23
31-07-08,158.950006,127.980003,21.99,25.719999
01-08-08,156.659994,126.639999,21.99,25.440001
04-08-08,153.229996,127.559998,21.99,25.280001
05-08-08,160.640005,128.869995,22.65,26.209999
06-08-08,164.190006,129.160004,23.93,27.02
07-08-08,163.570005,129.050003,23.58,27.389999
08-08-08,169.549995,128.809998,24.25,28.129999
11-08-08,173.559994,126.599998,24.620001,27.9
12-08-08,176.73,125.220001,24.5,28.120001
13-08-08,179.300005,125.800003,24.309999,27.91
14-08-08,179.320005,126.940002,24.67,27.91
15-08-08,175.740004,126.360001,24.91,27.809999
18-08-08,175.389996,124.589996,24.49,27.690001
19-08-08,173.530006,122.559998,24.24,27.32
20-08-08,175.840006,122.510002,24.23,27.290001
21-08-08,174.289997,122.989998,24.23,27.18
22-08-08,176.790001,124.93,24.709999,27.84
25-08-08,172.549997,122.860001,24.209999,27.66
26-08-08,173.639996,122.5,24.110001,27.27
27-08-08,174.670006,123.379997,24.370001,27.559999
28-08-08,173.739998,124.580002,24.66,27.940001
29-08-08,169.529995,121.730003,24.049999,27.290001
02-09-08,166.189999,118.410004,23.75,27.1
03-09-08,166.960003,118.339996,23.309999,26.9
04-09-08,161.220005,115,22.280001,26.35
05-09-08,160.179995,114.330002,22.26,25.65
08-09-08,157.919996,117.290001,23.370001,26.120001
09-09-08,151.68,115.040001,22.969999,26.1
10-09-08,151.609999,118.040001,22.99,26.440001
11-09-08,152.649996,119.199997,23.049999,27.34
12-09-08,148.940004,118.970001,23.459999,27.620001
15-09-08,140.359995,115.190002,22.379999,26.82
16-09-08,139.879997,116.050003,22.799999,25.99
17-09-08,127.830002,111.470001,21.799999,24.57
18-09-08,134.089998,115.120003,22.799999,25.26
19-09-08,140.909994,118.849998,24.290001,25.16
22-09-08,131.049995,116.209999,23.110001,25.4
23-09-08,126.840006,115.360001,22.73,25.440001
24-09-08,128.709995,116.459999,22.799999,25.719999
25-09-08,131.930002,120.110001,23.48,26.610001
26-09-08,128.239998,119.419998,23.82,27.4
29-09-08,105.259999,114.459999,21.790001,25.01
30-09-08,113.659998,116.959999,22.559999,26.690001
01-10-08,109.120001,110.129997,21.950001,26.48
02-10-08,100.100001,104.739998,21.200001,26.25
03-10-08,97.069999,103.440002,21.25,26.32
06-10-08,98.140003,100.620003,20.459999,24.91
07-10-08,89.159998,95.650002,18.84,23.23
08-10-08,89.789999,90.550003,18.34,23.01
09-10-08,88.740002,89,17.190001,22.299999
10-10-08,96.799999,87.75,17.23,21.5
13-10-08,110.26,92.209999,19.27,25.5
14-10-08,104.079999,93.599998,18.540001,24.1
15-10-08,97.949999,88.290001,16.57,22.66
16-10-08,101.890002,91.519997,17.75,24.190001
17-10-08,97.4,90.779999,17.91,23.93
20-10-08,98.439997,92.510002,18.959999,24.719999
21-10-08,91.489998,88.860001,17.860001,23.360001
22-10-08,96.870001,83.599998,17.41,21.530001
23-10-08,98.229999,84.349998,17.24,22.32
24-10-08,96.380003,82.07,16.309999,21.959999
27-10-08,92.089998,79.660004,16.09,21.18
28-10-08,99.909997,87.279999,18.309999,23.1
29-10-08,104.550003,88.199997,17.870001,23
30-10-08,111.039998,90.690002,17.790001,22.629999
31-10-08,107.589999,92.970001,17.77,22.33
03-11-08,106.959998,92.68,17.200001,22.620001
04-11-08,110.989997,93.400002,18.33,23.530001
05-11-08,103.300001,89.940002,17.389999,22.08
06-11-08,99.099998,85.150002,16.940001,20.879999
07-11-08,98.239999,86.269997,17.58,21.5
10-11-08,95.879998,83.870003,17.57,21.299999
11-11-08,94.77,82.739998,17.18,21.200001
12-11-08,90.12,79.739998,16.549999,20.299999
13-11-08,96.439998,84.209999,17.26,21.25
14-11-08,90.240003,80.330002,16.620001,20.059999
17-11-08,88.140001,77.480003,16.209999,19.32
18-11-08,89.910002,80.080002,16.450001,19.620001
19-11-08,86.289999,75.970001,15.08,18.290001
20-11-08,80.49,71.739998,14.47,17.530001
21-11-08,82.580001,74.879997,15.17,19.68
24-11-08,92.949998,79.889999,16.4,20.690001
25-11-08,90.800002,80.650002,15.42,19.99
26-11-08,94.999998,81.669998,16.389999,20.49
28-11-08,92.669998,81.599998,16.540001,20.219999
01-12-08,88.929999,76.900002,14.96,18.610001
02-12-08,92.47,79.839996,15.32,19.15
03-12-08,95.899999,80.669998,16.01,19.870001
04-12-08,91.410003,77.440002,15.33,19.110001
05-12-08,94.000002,80.589996,15.94,19.870001
08-12-08,99.719999,84.860001,17.25,21.01
09-12-08,100.06,82.690002,17.16,20.6
10-12-08,98.209998,82.860001,17.33,20.610001
11-12-08,94.999998,80.580002,16.91,19.450001
12-12-08,98.27,82.199997,16.99,19.360001
15-12-08,94.749999,82.769997,16.84,19.040001
16-12-08,95.430001,86.400002,17.42,20.110001
17-12-08,89.159998,85.839996,16.84,19.66
18-12-08,89.429997,84,16.66,19.299999
19-12-08,89.999997,83.519997,16.639999,19.120001
22-12-08,85.74,81.989998,16.370001,19.18
23-12-08,86.380001,80.599998,16.24,19.280001
24-12-08,85.039997,80.519997,16.35,19.17
26-12-08,85.810001,81.330002,16.27,19.129999
29-12-08,86.61,81.25,16.01,18.959999
30-12-08,86.289999,83.550003,16.23,19.34
31-12-08,85.349998,84.160004,16.299999,19.440001
02-01-09,90.750001,87.370003,16.959999,20.33
05-01-09,94.580002,86.82,17.110001,20.52
06-01-09,93.02,89.230003,17.790001,20.76
07-01-09,91.01,87.790001,17.32,19.51
08-01-09,92.699999,87.18,17.540001,20.120001
09-01-09,90.579997,84.699997,16.700001,19.52
12-01-09,88.66,85.709999,16.4,19.469999
13-01-09,87.709998,85.339996,16.450001,19.82
14-01-09,85.329997,83.190002,15.74,19.09
15-01-09,83.379999,84.120003,15.81,19.24
16-01-09,82.330002,84.919998,15.82,19.709999
20-01-09,78.200001,81.980003,15.01,18.48
21-01-09,82.83,91.419998,15.7,19.379999
22-01-09,88.36,90.07,15.37,17.110001
23-01-09,88.36,89.489998,15.89,17.200001
26-01-09,89.640002,91.599998,16.299999,17.629999
27-01-09,90.73,91.660004,16.73,17.66
28-01-09,94.2,94.82,16.879999,18.040001
29-01-09,92.999999,92.510002,15.93,17.59
30-01-09,90.13,91.650002,14.97,17.1
02-02-09,91.509998,90.93,15.31,17.83
03-02-09,92.979999,93.480003,15.62,18.5
04-02-09,93.549998,92.830002,15.84,18.629999
05-02-09,96.459998,92.410004,16.35,19.040001
06-02-09,99.719999,96.139999,17.040001,19.66
09-02-09,102.510003,96.82,16.85,19.440001
10-02-09,97.830003,93.269997,16.049999,18.799999
11-02-09,96.82,95.160004,16.17,19.209999
12-02-09,99.270002,95.07,16.200001,19.26
13-02-09,99.16,93.839996,16.1,19.09
17-02-09,94.530001,90.669998,15.29,18.09
18-02-09,94.369997,91.510002,15.37,18.120001
19-02-09,90.639998,88.93,15.04,17.91
20-02-09,91.199998,88.790001,15.08,18
23-02-09,86.950001,84.370003,14.36,17.209999
24-02-09,90.250003,86.400002,14.99,17.17
25-02-09,91.159997,85.900002,14.77,16.959999
26-02-09,89.189999,88.970001,14.49,16.42
27-02-09,89.310001,92.029999,14.57,16.15
02-03-09,87.939997,89.050003,14.32,15.79
03-03-09,88.37,87.769997,14.39,15.88
04-03-09,91.169997,89.489998,15.25,16.120001
05-03-09,88.839997,87.480003,14.55,15.27
06-03-09,85.300003,85.809998,14.18,15.28
09-03-09,83.11,83.480003,13.62,15.15
10-03-09,88.629999,87.25,14.64,16.48
11-03-09,92.679998,88.620003,15.02,17.110001
12-03-09,96.350002,90.400002,15.51,17.01
13-03-09,95.929999,90.360001,15.51,16.65
16-03-09,95.420001,91.220001,15.45,16.25
17-03-09,99.659998,92.910004,16.139999,16.9
18-03-09,101.52,91.949997,16.5,16.959999
19-03-09,101.620003,92.660004,16.23,17.139999
20-03-09,101.590002,92.510002,15.91,17.059999
23-03-09,107.660001,98.709999,16.98,18.33
24-03-09,106.500001,98.300003,16.68,17.93
25-03-09,106.490001,97.949997,16.57,17.879999
26-03-09,109.869998,98.779999,17.309999,18.83
27-03-09,106.850002,94.150002,16.950001,18.129999
30-03-09,104.490002,94.519997,16.309999,17.48
31-03-09,105.120003,96.889999,16.77,18.370001
01-04-09,108.689998,97.610001,17.459999,19.309999
02-04-09,112.710003,100.82,18.139999,19.290001
03-04-09,115.989998,102.220001,18.16,18.75
06-04-09,118.450001,101.559998,17.530001,18.76
07-04-09,115.000002,98.75,16.85,18.76
08-04-09,116.320005,101.190002,17.129999,19.190001
09-04-09,119.57,101.699997,17.82,19.67
13-04-09,120.220001,99.949997,17.889999,19.59
14-04-09,118.309998,99.269997,17.93,19.35
15-04-09,117.639996,98.849998,17.559999,18.83
16-04-09,121.450003,101.43,18.08,19.76
17-04-09,123.419994,101.269997,17.99,19.200001
20-04-09,120.499994,100.43,17.309999,18.610001
21-04-09,121.759996,102.309998,17.690001,18.969999
22-04-09,121.510004,102.550003,17.440001,18.780001
23-04-09,125.4,101.419998,17.620001,18.92
24-04-09,123.900005,100.080002,18.42,20.91
27-04-09,124.729998,99.949997,18.370001,20.4
28-04-09,123.900005,101.940002,18.67,19.93
29-04-09,125.139994,104.040001,19.25,20.25
30-04-09,125.829996,103.209999,19.32,20.26
01-05-09,127.240002,104.610001,19.58,20.24
04-05-09,132.070005,106.190002,19.5,20.190001
05-05-09,132.709993,105.849998,19.629999,19.790001
06-05-09,132.500002,104.620003,19.610001,19.790001
07-05-09,129.060003,102.589996,18.950001,19.32
08-05-09,129.190006,101.489998,18.73,19.42
11-05-09,129.570002,102.900002,18.610001,19.32
12-05-09,124.420004,103.940002,18.719999,19.889999
13-05-09,119.489998,102.260002,18.049999,19.75
14-05-09,122.949997,101.050003,18.09,20.059999
15-05-09,122.419998,101.370003,17.92,20.219999
18-05-09,126.650002,104.580002,18.719999,20.6
19-05-09,127.450006,105.510002,18.879999,20.309999
20-05-09,125.869997,104.050003,18.6,20.379999
21-05-09,124.179998,102.82,18.1,19.82
22-05-09,122.5,101.889999,17.9,19.75
26-05-09,130.780003,105.019997,18.49,20.34
27-05-09,133.050001,102.93,18.219999,20.129999
28-05-09,135.069994,104.690002,18.51,20.450001
29-05-09,135.809998,106.279999,18.5,20.889999
01-06-09,139.349998,108.370003,19.5,21.4
02-06-09,139.490002,106.830002,19.610001,21.4
03-06-09,140.949995,106.489998,19.360001,21.73
04-06-09,143.740005,106.330002,19.67,21.83
05-06-09,144.67,107.239998,19.870001,22.139999
08-06-09,143.849995,107.489998,19.870001,22.049999
09-06-09,142.719995,108.139999,20.08,22.08
10-06-09,140.250006,108.349998,19.950001,22.549999
11-06-09,139.949999,109.400002,20.1,22.83
12-06-09,136.969997,108.209999,19.91,23.33
15-06-09,136.090004,107.620003,19.360001,23.42
16-06-09,136.349997,107.32,19.08,23.450001
17-06-09,135.580006,107,19.200001,23.68
18-06-09,135.879999,106.330002,18.99,23.5
19-06-09,139.480001,105.889999,18.92,24.07
22-06-09,137.370007,104.519997,18.41,23.280001
23-06-09,134.009996,104.440002,18.57,23.34
24-06-09,136.219994,104.150002,18.610001,23.469999
25-06-09,139.859997,106.059998,19.030001,23.790001
26-06-09,142.440002,105.68,18.91,23.35
29-06-09,141.970005,105.830002,18.99,23.860001
30-06-09,142.430002,104.419998,18.65,23.77
01-07-09,142.829998,104.839996,18.799999,24.040001
02-07-09,140.02,101.730003,18.5,23.370001
06-07-09,138.609995,101.650002,18.530001,23.200001
07-07-09,135.400002,100.190002,18.24,22.530001
08-07-09,137.220003,100.68,18.129999,22.559999
09-07-09,136.359997,102.080002,18.17,22.440001
10-07-09,138.520006,100.830002,18.34,22.389999
13-07-09,142.34,103.620003,18.57,23.23
14-07-09,142.269999,103.25,18.73,23.110001
15-07-09,146.879997,107.220001,19.809999,24.120001
16-07-09,147.519999,110.639999,20.120001,24.440001
17-07-09,151.750002,115.419998,20.51,24.290001
20-07-09,152.910002,116.440002,21.15,24.530001
21-07-09,151.509996,117.040001,21.59,24.83
22-07-09,156.739996,115.57,21.450001,24.799999
23-07-09,157.819994,117.059998,21.9,25.559999
24-07-09,159.990004,117.639999,21.879999,23.450001
27-07-09,160.100006,117.629997,21.84,23.110001
28-07-09,160.000004,117.279999,21.93,23.469999
29-07-09,160.030005,117.260002,21.719999,23.799999
30-07-09,162.790001,117.860001,21.98,23.809999
31-07-09,163.390001,117.93,22.01,23.52
03-08-09,166.430004,119.919998,22.57,23.83
04-08-09,165.549997,119.599998,22.440001,23.77
05-08-09,165.110001,118.470001,22.17,23.809999
06-08-09,163.91,117.379997,22.309999,23.459999
07-08-09,165.509996,119.330002,22.190001,23.559999
10-08-09,164.720005,118.699997,21.639999,23.42
11-08-09,162.830002,117.790001,21.17,23.129999
12-08-09,165.310005,119.290001,21.43,23.530001
13-08-09,168.419996,119.580002,21.51,23.620001
14-08-09,166.779999,118.57,21.309999,23.690001
17-08-09,159.589994,116.860001,20.73,23.25
18-08-09,164.000002,117.629997,21.01,23.58
19-08-09,164.600002,118.57,21.24,23.65
20-08-09,166.330002,118.949997,21.889999,23.67
21-08-09,169.220001,119.900002,22.190001,24.41
24-08-09,169.059998,119.32,22.059999,24.639999
25-08-09,169.400005,118.830002,22,24.639999
26-08-09,167.41,119.470001,21.93,24.549999
27-08-09,169.450006,119.43,21.879999,24.690001
28-08-09,170.049994,118.220001,22,24.68
31-08-09,168.210005,118.050003,21.6,24.65
01-09-09,165.300005,116.690002,21.17,24
02-09-09,165.180002,116.089996,21.549999,23.860001
03-09-09,166.549994,116.330002,21.49,24.110001
04-09-09,170.309999,117.459999,21.84,24.620001
08-09-09,172.930006,117.160004,21.92,24.82
09-09-09,171.140005,116.760002,22.23,24.780001
10-09-09,172.559998,117.669998,23.01,25
11-09-09,172.160002,118.050003,23.09,24.860001
14-09-09,173.719997,118.879997,22.790001,25
15-09-09,175.160004,119.349998,22.98,25.200001
16-09-09,181.869997,121.82,23.360001,25.200001
17-09-09,184.550005,121.879997,23.389999,25.299999
18-09-09,185.020002,122.110001,23.4,25.26
21-09-09,184.020006,121.57,23.629999,25.299999
22-09-09,184.480003,121.610001,23.41,25.77
23-09-09,185.5,120.82,22.799999,25.709999
24-09-09,183.820002,120.940002,22.65,25.940001
25-09-09,182.369995,121.080002,22.620001,25.549999
28-09-09,186.150002,119.330002,23.610001,25.83
29-09-09,185.379997,118.809998,23.299999,25.75
30-09-09,185.349997,119.610001,23.540001,25.719999
01-10-09,180.860001,117.900002,23.09,24.879999
02-10-09,184.9,119.019997,22.67,24.959999
05-10-09,186.019999,119.75,22.940001,24.639999
06-10-09,190.009996,121.349998,23.35,25.110001
07-10-09,190.250002,122.779999,23.610001,25.1
08-10-09,189.270006,122.290001,23.67,25.67
09-10-09,190.469994,125.93,24.030001,25.549999
12-10-09,190.810001,127.040001,23.780001,25.719999
13-10-09,190.019997,127.019997,23.889999,25.809999
14-10-09,191.289999,128.350006,24.379999,25.959999
15-10-09,190.559996,127.980003,24.370001,26.709999
16-10-09,188.050005,121.639999,24.02,26.5
19-10-09,189.860006,123.059998,24.25,26.360001
20-10-09,198.759996,122.82,24.110001,26.370001
21-10-09,204.920004,120.870003,23.959999,26.58
22-10-09,205.199997,122.690002,24.18,26.59
23-10-09,203.939995,120.360001,24.17,28.02
26-10-09,202.480001,120.110001,23.700001,28.68
27-10-09,197.370005,120.650002,23.540001,28.59
28-10-09,192.399998,121.5,23.02,28.02
29-10-09,196.349995,122.870003,23.52,28.219999
30-10-09,188.500002,120.610001,22.809999,27.73
02-11-09,189.309994,120.559998,23,27.879999
03-11-09,188.749994,121.160004,22.91,27.530001
04-11-09,190.810001,121.290001,23.290001,28.059999
05-11-09,194.029995,123.099998,23.93,28.469999
06-11-09,194.340002,123.489998,23.82,28.52
09-11-09,201.460005,126,23.99,28.99
10-11-09,202.98,126.910004,23.65,29.01
11-11-09,203.250006,127.190002,23.92,29.120001
12-11-09,201.990004,126.260002,23.4,29.360001
13-11-09,204.450006,127.029999,23.709999,29.629999
16-11-09,206.630003,128.210007,23.870001,29.540001
17-11-09,206.999998,128.630005,24.09,30
18-11-09,205.960001,128.149994,24,30.110001
19-11-09,200.509996,127.540001,23.68,29.780001
20-11-09,199.919996,126.959999,23.459999,29.620001
23-11-09,205.879999,128.199997,23.9,29.940001
24-11-09,204.440006,127.93,23.74,29.91
25-11-09,204.190001,127.279999,23.74,29.790001
27-11-09,200.589998,125.699997,23.379999,29.219999
30-11-09,199.909996,126.349998,23.4,29.41
01-12-09,196.969995,127.940002,23.92,30.01
02-12-09,196.230005,127.209999,23.870001,29.780001
03-12-09,196.479998,127.550003,23.83,29.83
04-12-09,193.320005,127.25,24.16,29.98
07-12-09,188.949999,127.040001,24.209999,29.790001
08-12-09,189.870007,126.800003,23.809999,29.57
09-12-09,197.800001,128.389999,23.860001,29.709999
10-12-09,196.429996,129.339996,23.940001,29.870001
11-12-09,194.669996,129.679993,23.77,29.85
14-12-09,196.979996,129.929993,23.84,30.110001
15-12-09,194.169998,128.490005,23.48,30.02
16-12-09,195.030005,128.710007,23.450001,30.1
17-12-09,191.859999,127.400002,23.18,29.6
18-12-09,195.43,127.910004,23.33,30.360001
21-12-09,198.229998,128.649994,23.639999,30.52
22-12-09,200.360006,129.929993,23.75,30.82
23-12-09,202.100006,130,23.780001,30.92
24-12-09,209.040005,130.570007,23.959999,31
28-12-09,211.609997,132.309998,24.08,31.17
29-12-09,209.100006,131.850006,24.1,31.389999
30-12-09,211.639997,132.570007,24.18,30.959999
31-12-09,210.730003,130.899994,23.940001,30.48
04-01-10,214.009998,132.449997,24.690001,30.950001
05-01-10,214.379993,130.850006,24.58,30.959999
06-01-10,210.969995,130,24.42,30.77
07-01-10,210.58,129.550003,24.530001,30.450001
08-01-10,211.980005,130.850006,24.66,30.66
11-01-10,210.110003,129.479996,24.59,30.27
12-01-10,207.720001,130.509995,24.200001,30.07
13-01-10,210.650002,130.229996,24.639999,30.35
14-01-10,209.43,132.309998,24.950001,30.959999
15-01-10,205.93,131.779999,24.4,30.860001
19-01-10,215.039995,134.139999,24.85,31.1
20-01-10,211.73,130.25,24.41,30.59
21-01-10,208.069996,129,23.98,30.01
22-01-10,197.75,125.5,22.969999,28.959999
25-01-10,203.070002,126.120003,22.99,29.32
26-01-10,205.940001,125.75,22.9,29.5
27-01-10,207.880005,126.330002,23.15,29.67
28-01-10,199.289995,123.75,22.52,29.16
29-01-10,192.060003,122.389999,22.469999,28.18
01-02-10,194.729998,124.669998,22.73,28.41
02-02-10,195.859997,125.529999,23.02,28.459999
03-02-10,199.229994,125.660004,23.07,28.629999
04-02-10,192.050003,123,23.16,27.84
05-02-10,195.460001,123.519997,23.700001,28.02
08-02-10,194.119997,121.879997,23.5,27.719999
09-02-10,196.190004,123.209999,23.889999,28.01
10-02-10,195.120007,122.809998,23.76,27.99
11-02-10,198.669994,123.730003,23.93,28.120001
12-02-10,200.379993,124,23.76,27.93
16-02-10,203.399996,125.230003,24,28.35
17-02-10,202.550003,126.330002,24.07,28.59
18-02-10,202.929998,127.809998,24.280001,28.969999
19-02-10,201.669996,127.190002,24.360001,28.77
22-02-10,200.419994,126.849998,24.299999,28.73
23-02-10,197.059998,126.459999,24.049999,28.33
24-02-10,200.66,127.589996,24.34,28.629999
25-02-10,202.000004,127.07,24.33,28.6
26-02-10,204.619997,127.160004,24.33,28.67
01-03-10,208.990004,128.570007,24.6,29.02
02-03-10,208.85,127.419998,24.610001,28.459999
03-03-10,209.329998,126.879997,24.84,28.459999
04-03-10,210.710003,126.720001,24.950001,28.629999
05-03-10,218.950005,127.25,25.209999,28.59
08-03-10,219.079994,126.410004,26.129999,28.629999
09-03-10,223.020004,125.550003,26.129999,28.799999
10-03-10,224.839993,125.620003,25.870001,28.969999
11-03-10,225.500008,127.599998,25.969999,29.18
12-03-10,226.600006,127.940002,25.879999,29.27
15-03-10,223.839996,127.830002,26.08,29.290001
16-03-10,224.449997,128.669998,26.15,29.370001
17-03-10,224.120003,127.760002,26.26,29.629999
18-03-10,224.650002,128.380005,26.34,29.610001
19-03-10,222.25,127.709999,26.15,29.59
22-03-10,224.750004,127.980003,26.280001,29.6
23-03-10,228.359993,129.369995,26.639999,29.879999
24-03-10,229.370003,128.529999,26.450001,29.65
25-03-10,226.649994,129.240005,26.43,30.01
26-03-10,230.899998,129.259995,26.469999,29.66
29-03-10,232.389992,128.589996,26.51,29.59
30-03-10,235.849991,128.770004,26.65,29.77
31-03-10,235.000011,128.25,26.030001,29.290001
01-04-10,235.969994,128.25,25.83,29.16
05-04-10,238.489998,129.350006,26.17,29.27
06-04-10,239.540009,128.929993,26.219999,29.32
07-04-10,240.600006,128.479996,26.34,29.35
08-04-10,239.950005,127.610001,26.280001,29.92
09-04-10,241.789993,128.759995,26.6,30.34
12-04-10,242.290005,128.360001,26.530001,30.32
13-04-10,242.430008,129.029999,26.440001,30.450001
14-04-10,245.690002,131.25,26.879999,30.82
15-04-10,248.92001,130.889999,27.209999,30.870001
16-04-10,247.400002,130.630005,26.98,30.67
19-04-10,247.070007,132.229996,27.07,31.040001
20-04-10,244.590004,129.690002,27.18,31.360001
21-04-10,259.220005,128.990005,27.24,31.33
22-04-10,266.469997,129.130005,27.32,31.389999
23-04-10,270.82999,129.990005,27.469999,30.959999
26-04-10,269.5,130.729996,27.57,31.110001
27-04-10,262.039989,128.820007,27.01,30.85
28-04-10,261.600006,130.100006,27.040001,30.91
29-04-10,268.640007,130.460007,27.530001,31
30-04-10,261.090008,129,26.93,30.540001
03-05-10,266.349995,129.600006,27.540001,30.860001
04-05-10,258.679993,128.119995,26.559999,30.129999
05-05-10,255.989998,127.459999,26.549999,29.85
06-05-10,246.249989,123.919998,25.49,28.98
07-05-10,235.860004,122.099998,24.709999,28.209999
10-05-10,253.990005,126.269997,26.129999,28.940001
11-05-10,256.519997,126.889999,25.959999,28.879999
12-05-10,262.090004,132.679993,26.74,29.440001
13-05-10,258.360012,131.479996,25.530001,29.24
14-05-10,253.819988,131.190002,24.940001,28.93
17-05-10,254.219997,130.440002,24.870001,28.940001
18-05-10,252.360008,129.949997,24.360001,28.6
19-05-10,248.339996,128.860001,24.26,28.24
20-05-10,237.759995,123.800003,23.309999,27.110001
21-05-10,242.319992,125.419998,23.459999,26.84
24-05-10,246.759987,124.449997,23.370001,26.27
25-05-10,245.220005,124.519997,23.309999,26.07
26-05-10,244.109993,123.230003,22.889999,25.01
27-05-10,253.349991,126.389999,23.67,26
28-05-10,256.880005,125.260002,23.16,25.799999
01-06-10,260.830002,124.339996,23,25.889999
02-06-10,263.949993,127.410004,23.35,26.459999
03-06-10,263.119987,127.959999,23.719999,26.860001
04-06-10,255.960011,125.279999,22.959999,25.790001
07-06-10,250.940002,124.129997,22.76,25.290001
08-06-10,249.330006,123.720001,22.959999,25.110001
09-06-10,243.200012,123.900002,22.780001,24.790001
10-06-10,250.510006,127.68,22.77,25
11-06-10,253.509995,128.449997,22.91,25.66
14-06-10,254.279999,128.5,22.76,25.5
15-06-10,259.690002,129.789993,23.33,26.58
16-06-10,267.249989,130.350006,23.290001,26.32
17-06-10,271.869987,130.979996,23.17,26.370001
18-06-10,274.070011,130.149994,23.49,26.440001
21-06-10,270.170002,130.649994,23.34,25.950001
22-06-10,273.850006,129.300003,22.969999,25.77
23-06-10,270.969994,130.110001,22.860001,25.309999
24-06-10,268.999989,128.190002,22.57,25
25-06-10,266.699989,127.120003,22.18,24.530001
28-06-10,268.299999,128.979996,22.42,24.309999
29-06-10,256.170002,125.089996,21.620001,23.309999
30-06-10,251.530003,123.480003,21.309999,23.01
01-07-10,248.48,122.57,21.26,23.16
02-07-10,246.939991,121.860001,21.129999,23.27
06-07-10,248.62999,123.459999,21.34,23.82
07-07-10,258.670006,127,22.48,24.299999
08-07-10,258.089993,127.970001,22.549999,24.41
09-07-10,259.619987,127.959999,22.700001,24.27
12-07-10,257.290001,128.669998,22.860001,24.83
13-07-10,251.799995,130.479996,23.09,25.129999
14-07-10,252.730003,130.720001,23.74,25.440001
15-07-10,251.450001,130.720001,23.92,25.51
16-07-10,249.900005,128.029999,22.75,24.889999
19-07-10,245.580013,129.789993,22.73,25.23
20-07-10,251.890011,126.550003,23.049999,25.48
21-07-10,254.239998,125.269997,22.559999,25.120001
22-07-10,259.02,127.470001,23.27,25.84
23-07-10,259.939995,128.380005,23.35,25.809999
26-07-10,259.280006,128.410004,23.610001,26.1
27-07-10,264.080009,128.630005,23.299999,26.16
28-07-10,260.959991,128.429993,23.389999,25.950001
29-07-10,258.109993,128.020004,23.209999,26.030001
30-07-10,257.25,128.399994,23.07,25.809999
02-08-10,261.849998,130.759995,23.799999,26.33
03-08-10,261.93,130.369995,23.82,26.16
04-08-10,262.980011,131.270004,24.139999,25.73
05-08-10,261.700008,131.830002,24.17,25.370001
06-08-10,260.090012,130.139999,24.07,25.549999
09-08-10,261.749996,132,24.77,25.610001
10-08-10,259.409996,131.839996,24.309999,25.07
11-08-10,250.189999,129.830002,23.73,24.860001
12-08-10,251.790009,128.300003,21.360001,24.49
13-08-10,249.099987,127.870003,21.360001,24.4
16-08-10,247.640007,127.769997,21.91,24.5
17-08-10,251.970013,128.449997,22.049999,24.709999
18-08-10,253.070011,129.389999,22.41,24.82
19-08-10,249.880005,128.899994,22.219999,24.440001
20-08-10,249.639999,127.5,22.23,24.23
23-08-10,245.799992,126.470001,21.68,24.280001
24-08-10,239.930004,124.900002,21.129999,24.040001
25-08-10,242.889992,125.269997,21.209999,24.1
26-08-10,240.279999,122.779999,20.700001,23.82
27-08-10,241.620003,124.730003,20.809999,23.93
30-08-10,242.499996,123.400002,20.32,23.639999
31-08-10,243.10001,123.129997,19.99,23.469999
01-09-10,250.330002,125.769997,20.26,23.9
02-09-10,252.169991,125.040001,20.52,23.940001
03-09-10,258.770008,127.580002,21.040001,24.290001
07-09-10,257.810013,125.949997,20.58,23.959999
08-09-10,262.92001,126.080002,20.639999,23.93
09-09-10,263.07,126.360001,20.610001,24.01
10-09-10,263.410007,127.989998,20.620001,23.85
13-09-10,267.039997,129.610001,21.26,25.110001
14-09-10,268.059994,128.850006,21.450001,25.030001
15-09-10,270.21999,129.429993,21.59,25.120001
16-09-10,276.569988,129.669998,21.93,25.33
17-09-10,275.369987,130.190002,21.860001,25.219999
20-09-10,283.230007,131.789993,21.75,25.43
21-09-10,283.769993,131.979996,21.639999,25.15
22-09-10,287.750004,132.570007,21.67,24.610001
23-09-10,288.919991,131.669998,21.530001,24.43
24-09-10,292.319988,134.110001,22.09,24.780001
27-09-10,291.159988,134.649994,22.110001,24.73
28-09-10,286.859997,134.889999,21.860001,24.68
29-09-10,287.369995,135.479996,21.870001,24.5
30-09-10,283.749992,134.139999,21.9,24.49
01-10-10,282.520004,135.639999,21.91,24.379999
04-10-10,278.639996,135.25,21.76,23.91
05-10-10,288.939991,137.660004,21.99,24.35
06-10-10,289.19001,137.839996,22.299999,24.43
07-10-10,289.219997,138.720001,22.389999,24.530001
